40.00000000000000 1:0.3846153846153846 2:-1.000000000000000 3:-0.4117647058823529 4:0.1081081081081081 5:-1.000000000000000 6:-0.3968253968253969 
40.00000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.4117647058823529 4:0.08108108108108114 5:-1.000000000000000 6:-0.3968253968253969 
40.00000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.3529411764705882 4:0.02702702702702697 5:-1.000000000000000 6:-0.3015873015873016 
40.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.3529411764705882 4:0.08108108108108114 5:-1.000000000000000 6:-0.01587301587301593 
40.00000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.3235294117647058 4:-0.4864864864864865 5:-1.000000000000000 6:-0.07936507936507942 
40.00000000000000 1:0.3846153846153846 2:-1.000000000000000 3:-0.4411764705882353 4:-0.4864864864864865 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.2923076923076924 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3783783783783784 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.2307692307692308 2:-1.000000000000000 3:-0.4705882352941176 4:-0.2702702702702703 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.1692307692307693 2:-1.000000000000000 3:-0.4705882352941176 4:-0.2702702702702703 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.6000000000000001 2:-1.000000000000000 3:-0.4411764705882353 4:-0.1351351351351351 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.5692307692307692 2:-1.000000000000000 3:-0.4411764705882353 4:-0.1621621621621622 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.6000000000000001 2:-1.000000000000000 3:-0.4411764705882353 4:-0.08108108108108103 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.6000000000000001 2:-1.000000000000000 3:-0.4411764705882353 4:-0.08108108108108103 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.6307692307692307 2:-1.000000000000000 3:-0.4411764705882353 4:-0.08108108108108103 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.2941176470588235 4:0.02702702702702697 5:-1.000000000000000 6:-0.3333333333333334 
40.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.3529411764705882 4:0.02702702702702697 5:-1.000000000000000 6:0.04761904761904767 
20.00000000000000 1:0.04615384615384621 2:-1.000000000000000 3:-0.2647058823529411 4:-0.02702702702702697 5:-1.000000000000000 6:0.01587301587301582 
20.00000000000000 1:0.04615384615384621 2:-1.000000000000000 3:-0.2647058823529411 4:-0.1891891891891891 5:-1.000000000000000 6:-0.1111111111111112 
20.00000000000000 1:0.04615384615384621 2:-1.000000000000000 3:-0.2647058823529411 4:-0.2162162162162162 5:-1.000000000000000 6:-0.1111111111111112 
20.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.2647058823529411 4:-0.3783783783783784 5:-1.000000000000000 6:-0.2698412698412699 
20.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.2647058823529411 4:-0.3783783783783784 5:-1.000000000000000 6:-0.2380952380952381 
20.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.2647058823529411 4:-0.4594594594594594 5:-1.000000000000000 6:-0.3968253968253969 
20.00000000000000 1:0.5692307692307692 2:-1.000000000000000 3:-0.2647058823529411 4:-0.3783783783783784 5:-1.000000000000000 6:-0.2698412698412699 
20.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.2647058823529411 4:-0.3783783783783784 5:-1.000000000000000 6:-0.2380952380952381 
20.00000000000000 1:0.3846153846153846 2:-1.000000000000000 3:-0.2647058823529411 4:-0.3243243243243243 5:-1.000000000000000 6:-0.3015873015873016 
20.00000000000000 1:0.3538461538461539 2:-1.000000000000000 3:-0.2647058823529411 4:-0.3783783783783784 5:-1.000000000000000 6:-0.3333333333333334 
20.00000000000000 1:0.3846153846153846 2:-1.000000000000000 3:-0.2647058823529411 4:-0.4054054054054054 5:-1.000000000000000 6:-0.3650793650793651 
20.00000000000000 1:0.3846153846153846 2:-1.000000000000000 3:-0.2647058823529411 4:-0.3513513513513513 5:-1.000000000000000 6:-0.3333333333333334 
20.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.2647058823529411 4:-0.02702702702702697 5:-1.000000000000000 6:-0.01587301587301593 
20.00000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.2647058823529411 4:-0.08108108108108103 5:-1.000000000000000 6:-0.07936507936507942 
20.00000000000000 1:0.3538461538461539 2:-1.000000000000000 3:-0.2647058823529411 4:-0.2432432432432432 5:-1.000000000000000 6:-0.1111111111111112 
20.00000000000000 1:0.2615384615384615 2:-1.000000000000000 3:-0.2647058823529411 4:-0.2162162162162162 5:-1.000000000000000 6:-0.04761904761904767 
20.00000000000000 1:0.3230769230769230 2:-1.000000000000000 3:-0.2647058823529411 4:-0.05405405405405406 5:-1.000000000000000 6:-0.04761904761904767 
20.00000000000000 1:0.2923076923076924 2:-1.000000000000000 3:-0.4705882352941176 4:-0.1081081081081081 5:-1.000000000000000 6:-0.2063492063492064 
20.00000000000000 1:0.2923076923076924 2:-1.000000000000000 3:-0.4705882352941176 4:-0.1351351351351351 5:-1.000000000000000 6:-0.4285714285714286 
21.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.4705882352941176 4:-0.05405405405405406 5:-1.000000000000000 6:-0.4285714285714286 
21.00000000000000 1:0.1692307692307693 2:-1.000000000000000 3:-0.4705882352941176 4:-0.1351351351351351 5:-1.000000000000000 6:-0.4285714285714286 
21.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.4705882352941176 5:-1.000000000000000 6:-0.3650793650793651 
21.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.4705882352941176 4:-0.02702702702702697 5:-1.000000000000000 6:-0.2698412698412699 
21.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.4705882352941176 4:0.1081081081081081 5:-1.000000000000000 6:-0.2698412698412699 
21.00000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.4705882352941176 4:0.1081081081081081 5:-1.000000000000000 6:-0.1746031746031747 
21.00000000000000 1:0.3846153846153846 2:-1.000000000000000 3:-0.4705882352941176 4:0.1081081081081081 5:-1.000000000000000 6:-0.1746031746031747 
21.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.4705882352941176 4:-0.4594594594594594 5:-1.000000000000000 6:-0.1428571428571429 
21.00000000000000 1:0.4769230769230770 2:-1.000000000000000 3:-0.4705882352941176 4:-0.4324324324324325 5:-1.000000000000000 6:-0.2380952380952381 
21.00000000000000 1:0.4769230769230770 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3783783783783784 5:-1.000000000000000 6:-0.3650793650793651 
21.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.4705882352941176 4:-0.4864864864864865 5:-1.000000000000000 6:-0.3650793650793651 
21.00000000000000 1:0.3846153846153846 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3513513513513513 5:-1.000000000000000 6:-0.3333333333333334 
21.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.4705882352941176 4:0.05405405405405395 5:-1.000000000000000 6:0.07936507936507930 
21.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.4705882352941176 4:0.05405405405405395 5:-1.000000000000000 6:-0.07936507936507942 
21.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.4705882352941176 4:0.02702702702702697 5:-1.000000000000000 6:-0.1746031746031747 
21.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.4705882352941176 4:0.02702702702702697 5:-1.000000000000000 6:-0.07936507936507942 
21.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.4705882352941176 4:0.05405405405405395 5:-1.000000000000000 6:-0.04761904761904767 
21.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.4705882352941176 4:-0.1081081081081081 5:-1.000000000000000 6:-0.04761904761904767 
21.00000000000000 1:0.3846153846153846 2:-1.000000000000000 3:-0.4705882352941176 4:-0.08108108108108103 5:-1.000000000000000 6:-0.2380952380952381 
1.000000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.4705882352941176 4:-0.1891891891891891 5:-1.000000000000000 6:-0.3333333333333334 
1.000000000000000 1:0.2615384615384615 2:-1.000000000000000 3:-0.4705882352941176 4:-0.1891891891891891 5:-1.000000000000000 6:-0.3333333333333334 
1.000000000000000 1:0.2307692307692308 2:-1.000000000000000 3:-0.4705882352941176 4:-0.1891891891891891 5:-1.000000000000000 6:-0.3333333333333334 
1.000000000000000 1:0.4769230769230770 2:-1.000000000000000 3:-0.4705882352941176 4:-0.2162162162162162 5:-1.000000000000000 6:-0.3333333333333334 
1.000000000000000 1:0.3230769230769230 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3513513513513513 5:-1.000000000000000 6:-0.3333333333333334 
1.000000000000000 1:0.1076923076923078 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3513513513513513 5:-1.000000000000000 6:-0.3333333333333334 
1.000000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3783783783783784 5:-1.000000000000000 6:-0.3333333333333334 
1.000000000000000 1:0.3538461538461539 2:-1.000000000000000 3:-0.4705882352941176 4:-0.2972972972972973 5:-1.000000000000000 6:-0.3333333333333334 
1.000000000000000 1:0.2615384615384615 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3783783783783784 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.2615384615384615 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3243243243243243 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.07692307692307687 2:-1.000000000000000 3:-0.4705882352941176 4:-0.4864864864864865 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.1384615384615384 2:-1.000000000000000 3:-0.4705882352941176 4:-0.4864864864864865 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.1692307692307693 2:-1.000000000000000 3:-0.4705882352941176 4:-0.4054054054054054 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.07692307692307687 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3513513513513513 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3513513513513513 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3513513513513513 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.2615384615384615 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3513513513513513 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.3230769230769230 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3513513513513513 5:-1.000000000000000 6:-0.4603174603174604 
1.000000000000000 1:0.2923076923076924 2:-1.000000000000000 3:-0.4705882352941176 4:-0.3513513513513513 5:-1.000000000000000 6:-0.4603174603174604 
0.000000000000000 1:0.04615384615384621 2:-1.000000000000000 3:-0.4705882352941176 4:-0.2162162162162162 5:-1.000000000000000 6:-0.4603174603174604 
0.000000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.4705882352941176 4:-0.08108108108108103 5:-1.000000000000000 6:-0.4603174603174604 
0.000000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.3235294117647058 5:-1.000000000000000 6:-0.3015873015873016 
0.000000000000000 1:0.4769230769230770 2:-1.000000000000000 3:-0.2941176470588235 5:-1.000000000000000 6:-0.3333333333333334 
0.000000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.4117647058823529 5:-1.000000000000000 6:-0.3015873015873016 
0.000000000000000 1:0.3538461538461539 2:-1.000000000000000 3:-0.3235294117647058 4:-0.1081081081081081 5:-1.000000000000000 6:-0.3333333333333334 
0.000000000000000 1:0.1384615384615384 2:-1.000000000000000 3:-0.3235294117647058 4:-0.2432432432432432 5:-1.000000000000000 6:-0.3968253968253969 
0.000000000000000 1:-0.01538461538461533 2:-1.000000000000000 3:-0.3235294117647058 4:-0.4054054054054054 5:-1.000000000000000 6:-0.3650793650793651 
0.000000000000000 1:-0.01538461538461533 2:-1.000000000000000 3:-0.3235294117647058 4:-0.1891891891891891 5:-1.000000000000000 6:-0.3333333333333334 
0.000000000000000 1:-0.1692307692307692 2:-1.000000000000000 3:-0.3235294117647058 4:-0.5135135135135135 5:-1.000000000000000 6:-0.4285714285714286 
0.000000000000000 1:-0.04615384615384610 2:-1.000000000000000 3:-0.3235294117647058 4:-0.2702702702702703 5:-1.000000000000000 6:-0.4285714285714286 
0.000000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.3235294117647058 4:-0.2972972972972973 5:-1.000000000000000 6:-0.4285714285714286 
0.000000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.3235294117647058 4:-0.2972972972972973 5:-1.000000000000000 6:-0.4285714285714286 
0.000000000000000 1:0.3846153846153846 2:-1.000000000000000 3:-0.3235294117647058 4:-0.2972972972972973 5:-1.000000000000000 6:-0.4285714285714286 
0.000000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.3235294117647058 4:-0.08108108108108103 5:-1.000000000000000 6:-0.4285714285714286 
0.000000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.3235294117647058 4:0.05405405405405395 5:-1.000000000000000 6:-0.4285714285714286 
0.000000000000000 1:0.3538461538461539 2:-1.000000000000000 3:-0.3235294117647058 5:-1.000000000000000 6:-0.1428571428571429 
0.000000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.3235294117647058 4:-0.08108108108108103 5:-1.000000000000000 6:-0.1746031746031747 
0.000000000000000 1:0.3538461538461539 2:-1.000000000000000 3:-0.3235294117647058 4:-0.2432432432432432 5:-1.000000000000000 6:-0.3015873015873016 
64.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.3235294117647058 4:0.2972972972972974 5:-1.000000000000000 6:-1.000000000000000 
64.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.1470588235294118 4:0.2432432432432432 5:-1.000000000000000 6:-1.000000000000000 
64.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.02941176470588236 4:0.2432432432432432 5:-1.000000000000000 6:-0.07936507936507942 
64.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.1176470588235294 4:0.2162162162162162 5:-1.000000000000000 6:0.01587301587301582 
64.00000000000000 1:0.4769230769230770 2:-1.000000000000000 3:-0.05882352941176472 4:0.1891891891891893 5:-1.000000000000000 6:-0.1746031746031747 
64.00000000000000 1:0.2923076923076924 2:-1.000000000000000 3:-0.2941176470588235 4:-0.08108108108108103 5:-1.000000000000000 6:-0.3650793650793651 
64.00000000000000 1:0.5692307692307692 2:-1.000000000000000 3:-0.1764705882352942 4:-0.02702702702702697 5:-1.000000000000000 6:-0.3650793650793651 
64.00000000000000 1:0.5692307692307692 2:-1.000000000000000 3:-0.1764705882352942 4:-0.3783783783783784 5:-1.000000000000000 6:-0.1746031746031747 
64.00000000000000 1:0.5692307692307692 2:-1.000000000000000 3:-0.5000000000000000 4:-0.1621621621621622 5:-1.000000000000000 6:-0.3968253968253969 
64.00000000000000 1:0.3230769230769230 2:-1.000000000000000 3:-0.3823529411764706 4:-0.1621621621621622 5:-1.000000000000000 6:-0.1746031746031747 
64.00000000000000 1:0.6307692307692307 2:-1.000000000000000 3:-0.3823529411764706 4:-0.05405405405405406 5:-1.000000000000000 6:-0.1746031746031747 
64.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.3823529411764706 4:-0.05405405405405406 5:-1.000000000000000 6:-0.1111111111111112 
64.00000000000000 1:0.2000000000000000 2:-1.000000000000000 3:-0.3823529411764706 4:-0.1351351351351351 5:-1.000000000000000 6:-0.1111111111111112 
64.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.3823529411764706 4:-0.2162162162162162 5:-1.000000000000000 6:-0.1111111111111112 
64.00000000000000 1:0.6000000000000001 2:-1.000000000000000 3:-0.3823529411764706 4:0.08108108108108114 5:-1.000000000000000 6:-0.1111111111111112 
64.00000000000000 1:0.7230769230769232 2:-1.000000000000000 3:-0.3235294117647058 4:0.08108108108108114 5:-1.000000000000000 6:-0.1111111111111112 
64.00000000000000 1:0.6000000000000001 2:-1.000000000000000 3:-0.1470588235294118 4:0.1621621621621621 5:-1.000000000000000 6:-0.1111111111111112 
64.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.2352941176470589 4:0.05405405405405395 5:-1.000000000000000 6:-0.4603174603174604 
64.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.2352941176470589 4:0.1081081081081081 5:-1.000000000000000 6:-0.4603174603174604 
84.00000000000000 1:0.4153846153846155 2:-1.000000000000000 3:-0.2058823529411765 4:0.02702702702702697 5:-1.000000000000000 6:-0.4603174603174604 
84.00000000000000 1:0.3230769230769230 2:-1.000000000000000 3:-0.08823529411764708 4:-0.1891891891891891 5:-1.000000000000000 6:-0.4603174603174604 
84.00000000000000 1:0.3230769230769230 2:-1.000000000000000 3:-0.08823529411764708 4:0.02702702702702697 5:-1.000000000000000 6:0.04761904761904767 
84.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.08823529411764708 4:-0.2972972972972973 5:-1.000000000000000 6:-0.07936507936507942 
84.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.1764705882352942 4:0.2162162162162162 5:0.02222222222222214 6:-0.3333333333333334 
84.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.2058823529411765 4:0.1351351351351351 5:0.02222222222222214 6:-0.1111111111111112 
84.00000000000000 1:0.3230769230769230 2:-1.000000000000000 3:-0.08823529411764708 5:0.02222222222222214 6:-0.1428571428571429 
84.00000000000000 1:0.4461538461538461 2:-1.000000000000000 3:-0.2352941176470589 4:0.05405405405405395 5:0.02222222222222214 6:-0.1746031746031747 
84.00000000000000 1:-0.3846153846153846 2:-1.000000000000000 3:-0.2058823529411765 4:0.1891891891891893 5:0.02222222222222214 6:-0.3333333333333334 
84.00000000000000 1:0.2615384615384615 2:-1.000000000000000 3:-0.2058823529411765 4:-0.1621621621621622 5:0.02222222222222214 6:-0.3333333333333334 
84.00000000000000 1:0.1692307692307693 2:-1.000000000000000 3:-0.3235294117647058 5:0.02222222222222214 6:-0.3333333333333334 
84.00000000000000 1:0.4769230769230770 2:-1.000000000000000 3:-0.1764705882352942 5:0.02222222222222214 6:-0.2063492063492064 
84.00000000000000 1:0.4769230769230770 2:-1.000000000000000 3:-0.1764705882352942 4:-0.1081081081081081 5:0.02222222222222214 6:-0.3015873015873016 
84.00000000000000 1:0.5076923076923077 2:-1.000000000000000 3:-0.2352941176470589 4:0.08108108108108114 5:0.02222222222222214 6:-0.3015873015873016 
84.00000000000000 1:0.5384615384615385 2:-1.000000000000000 3:-0.2352941176470589 4:-0.08108108108108103 5:0.02222222222222214 6:-0.04761904761904767 
